/SiMCosta RJ - Ilha do Pai - Cia de Docas
/latitude = -22.99277544
/longitude = -43.09056758



/Parameters:
/Tp: Wave Peak Period  or Peak period = Wave period associated with the largest peak in the power spectrum (seconds)
/Dp: Wave Peak Direction *true north reference (degrees)
/Tp_sea: Peak Sea Wave Period associated with the largest peak in the sea region of the power spectrum. (seconds)
/Dp_sea: Peak Sea Wave Direction - peak sea direction at the peak period in the sea region relative to true north reference (degrees)
/Hsig_sea: Significant Wave Height in the sea region of the power spectrum. (meters)
/Tp_swell: Peak Swell Wave Period associated with the largest peak in the swell region of the power spectrum. (seconds)
/Dp_swell: Peak Swell Wave Direction associated with the largest peak in the swell region of the power spectrum. true north reference (degrees)
/Hsig_swell: Significant Wave Height in the swell region of the power spectrum. (meters)
/Hmax: Maximum Wave Height or Height of Largest Wave from Zero Crossing Analysis (meters)
/Tmax: Maximum Wave Height or Period of Largest Wave from Zero Crossing Analysis (seconds)
/Tavg: Average Wave Period (seconds)
/Avg_Wv_Dir_N: Average Wave Direction, true north reference (degrees)
/HM0: Significant Wave Height Spectral Moment (meters)
/Tmp: Average Water Temperature (degree Celsius)
/Avg_Sal: Average Salinity (psu)
/Avg_Con: Average Conductivity (mS/cm)
/Avg_PH: Average pH (mV)
/Avg_Turb: Average Turbidity (FNU)

/Missing = NULL
/YEAR MONTH DAY HOUR MINUTE SECOND = Date/Time Data Acquisition (UTC)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Tp,Dp,Tp_sea,Dp_sea,Hsig_sea,Tp_swell,Dp_swell,Hsig_swell,Hmax,Tmax,Tavg,Avg_Wv_Dir_N,HM0,Tmp,Avg_Sal,Avg_Con,Avg_PH,Avg_Turb
2025,1,16,17,20,0,9.48,145.52,9.48,145.52,1.38,10.24,141.78,0.321,1.92,7.5,4.8,133.41,1.42,NULL,NULL,NULL,NULL,NULL
2025,1,16,17,30,0,9.14,140.69,9.14,140.69,1.37,10.24,139.89,0.317,2.06,8.75,4.68,133.55,1.41,NULL,NULL,NULL,NULL,NULL
2025,1,16,17,40,0,9.14,143.16,9.14,143.16,1.37,10.24,135.61,0.297,1.92,7,4.53,131.83,1.4,NULL,NULL,NULL,NULL,NULL
2025,1,16,17,50,0,9.14,144.39,9.14,144.39,1.35,10.24,129.74,0.298,1.88,7,4.46,127.76,1.38,NULL,NULL,NULL,NULL,NULL
2025,1,16,18,0,0,9.85,118.4,9.85,118.4,1.38,10.24,112.12,0.281,1.99,9.5,4.39,125.56,1.4,NULL,NULL,NULL,NULL,NULL
2025,1,16,18,10,0,9.14,142.81,9.14,142.81,1.4,10.24,110.72,0.311,2.35,7.25,4.72,126.68,1.43,NULL,NULL,NULL,NULL,NULL
2025,1,16,18,20,0,9.14,137.55,9.14,137.55,1.47,10.24,121.43,0.318,1.79,6.5,4.28,126.72,1.5,NULL,NULL,NULL,NULL,NULL
2025,1,16,18,30,0,9.14,137.08,9.14,137.08,1.46,10.24,132.98,0.329,1.79,8,4.55,126.84,1.49,NULL,NULL,NULL,NULL,NULL
2025,1,16,18,40,0,9.14,143.09,9.14,143.09,1.39,10.24,145.71,0.312,1.85,6.25,4.34,128.98,1.42,NULL,NULL,NULL,NULL,NULL
2025,1,16,18,50,0,9.14,144.31,9.14,144.31,1.4,10.24,163.75,0.297,2.14,8.25,4.47,130.91,1.43,NULL,NULL,NULL,NULL,NULL
2025,1,16,19,0,0,9.48,140.65,9.48,140.65,1.35,10.24,164,0.3,1.72,5.25,4.41,131.41,1.39,NULL,NULL,NULL,NULL,NULL
2025,1,16,19,10,0,9.48,142.92,9.48,142.92,1.41,10.24,157,0.313,2.19,6.5,4.52,132.64,1.44,NULL,NULL,NULL,NULL,NULL
2025,1,16,19,20,0,9.85,144.91,9.85,144.91,1.44,10.24,141.42,0.313,2.08,4.75,4.3,129.71,1.47,NULL,NULL,NULL,NULL,NULL
2025,1,16,19,30,0,9.85,136.65,9.85,136.65,1.47,10.24,133.4,0.342,2.18,8,5.4,131.35,1.51,NULL,NULL,NULL,NULL,NULL
2025,1,16,19,40,0,9.85,141.03,9.85,141.03,1.51,10.24,138.35,0.307,2.25,7.75,4.49,132.42,1.55,NULL,NULL,NULL,NULL,NULL
2025,1,16,19,50,0,9.85,136.99,9.85,136.99,1.44,10.24,130.95,0.287,1.95,5.75,4.37,131.1,1.47,NULL,NULL,NULL,NULL,NULL
2025,1,16,20,0,0,9.14,146.55,9.14,146.55,1.4,10.24,136.98,0.271,2,8,4.43,131.06,1.43,NULL,NULL,NULL,NULL,NULL
2025,1,16,20,10,0,9.14,132.22,9.14,132.22,1.4,10.24,114.62,0.276,2.11,6.25,4.7,127.4,1.43,NULL,NULL,NULL,NULL,NULL
2025,1,16,20,20,0,9.14,131.54,9.14,131.54,1.45,10.24,137.84,0.268,2.23,7.5,4.52,129.08,1.47,NULL,NULL,NULL,NULL,NULL
2025,1,16,20,30,0,9.85,128.84,9.85,128.84,1.43,10.24,136.13,0.286,1.77,4.75,4.47,128.24,1.46,NULL,NULL,NULL,NULL,NULL
2025,1,16,20,40,0,9.85,142.54,9.85,142.54,1.32,10.24,139.57,0.27,1.7,6.75,4.41,132.22,1.35,NULL,NULL,NULL,NULL,NULL
2025,1,16,20,50,0,8.53,152.71,8.53,152.71,1.29,10.24,152.28,0.273,2.05,7.5,4.44,136.19,1.32,NULL,NULL,NULL,NULL,NULL
2025,1,16,21,0,0,9.85,154.41,9.85,154.41,1.29,10.24,151.99,0.286,1.7,8,4.38,137.38,1.33,NULL,NULL,NULL,NULL,NULL
2025,1,16,21,10,0,10.24,144.19,9.85,145.13,1.36,10.24,144.19,0.291,2.12,8.5,4.78,136.96,1.39,NULL,NULL,NULL,NULL,NULL
2025,1,16,21,20,0,8.83,144.74,8.83,144.74,1.39,10.24,136.79,0.268,2.06,8.75,5.07,138.45,1.42,NULL,NULL,NULL,NULL,NULL
2025,1,16,21,30,0,9.14,143.37,9.14,143.37,1.39,10.24,133.06,0.248,2.01,6,4.47,138.79,1.41,NULL,NULL,NULL,NULL,NULL
2025,1,16,21,40,0,9.14,141.96,9.14,141.96,1.39,10.24,138.92,0.265,1.88,5.75,4.66,138.17,1.42,NULL,NULL,NULL,NULL,NULL
2025,1,16,21,50,0,9.48,143.14,9.48,143.14,1.41,10.24,144.82,0.264,2.18,6.75,4.68,137.8,1.44,NULL,NULL,NULL,NULL,NULL
2025,1,16,22,0,0,9.48,144.29,9.48,144.29,1.46,10.24,132.55,0.294,2.16,8,5.13,138.15,1.49,NULL,NULL,NULL,NULL,NULL
2025,1,16,22,10,0,9.48,141.29,9.48,141.29,1.41,10.24,128.89,0.284,1.72,9.25,4.99,138.21,1.44,NULL,NULL,NULL,NULL,NULL
2025,1,16,22,20,0,9.48,144.31,9.48,144.31,1.35,10.24,134.66,0.29,1.88,8.75,4.75,139.69,1.38,NULL,NULL,NULL,NULL,NULL
2025,1,16,22,30,0,9.14,146.47,9.14,146.47,1.33,10.24,140.75,0.286,1.81,5.75,4.49,138.64,1.36,NULL,NULL,NULL,NULL,NULL
2025,1,16,22,40,0,9.14,144.35,9.14,144.35,1.33,10.24,135.33,0.264,1.93,7.5,4.35,137.91,1.36,NULL,NULL,NULL,NULL,NULL
2025,1,16,22,50,0,9.48,141.71,9.48,141.71,1.34,10.24,129.82,0.267,2.08,8,4.69,139.27,1.36,NULL,NULL,NULL,NULL,NULL
2025,1,16,23,0,0,9.48,145.66,9.48,145.66,1.31,10.24,132.36,0.264,1.95,7.75,4.67,139.52,1.34,NULL,NULL,NULL,NULL,NULL
2025,1,16,23,10,0,9.48,145.5,9.48,145.5,1.31,10.24,136.52,0.288,1.92,8.5,5.05,138.69,1.35,NULL,NULL,NULL,NULL,NULL
2025,1,16,23,20,0,9.48,129.81,9.48,129.81,1.31,10.24,135.25,0.293,1.96,7.25,4.99,134.56,1.34,NULL,NULL,NULL,NULL,NULL
2025,1,16,23,30,0,9.14,125.06,9.14,125.06,1.32,10.24,134.63,0.294,1.82,6.75,4.81,133.25,1.36,NULL,NULL,NULL,NULL,NULL
2025,1,16,23,40,0,9.14,133.61,9.14,133.61,1.33,10.24,138.12,0.287,2.01,8,5.11,136.4,1.36,NULL,NULL,NULL,NULL,NULL
2025,1,16,23,50,0,9.48,138.34,9.48,138.34,1.29,10.24,147.79,0.305,1.5,7.25,4.63,136.86,1.32,NULL,NULL,NULL,NULL,NULL
2025,1,17,0,0,0,9.48,140.25,9.48,140.25,1.27,10.24,146.89,0.291,1.94,7.5,4.72,137.21,1.31,NULL,NULL,NULL,NULL,NULL
2025,1,17,0,10,0,9.48,128.15,9.48,128.15,1.22,10.24,144.63,0.288,1.96,7.25,4.94,134.77,1.26,NULL,NULL,NULL,NULL,NULL
2025,1,17,0,20,0,9.48,130.14,9.48,130.14,1.18,10.24,132.9,0.269,1.67,6.75,4.35,135.34,1.21,NULL,NULL,NULL,NULL,NULL
2025,1,17,0,30,0,8.53,148.09,8.53,148.09,1.25,10.24,118.86,0.279,1.95,7,4.99,139.72,1.28,NULL,NULL,NULL,NULL,NULL
2025,1,17,0,40,0,8.53,142.25,8.53,142.25,1.23,10.24,138.31,0.264,1.55,8,4.97,138.16,1.26,NULL,NULL,NULL,NULL,NULL
2025,1,17,0,50,0,8.53,147.45,8.53,147.45,1.22,10.24,141.21,0.271,1.6,6.75,4.85,139.18,1.25,NULL,NULL,NULL,NULL,NULL
2025,1,17,1,0,0,9.48,136.71,9.48,136.71,1.18,10.24,151.84,0.294,1.91,7.25,5.13,134.35,1.22,NULL,NULL,NULL,NULL,NULL
2025,1,17,1,10,0,9.48,137,9.48,137,1.2,10.24,146.7,0.31,1.76,7.25,4.37,134.49,1.24,NULL,NULL,NULL,NULL,NULL
2025,1,17,1,20,0,9.14,137.99,9.14,137.99,1.23,10.24,148,0.309,1.72,4.25,4.88,133.97,1.27,NULL,NULL,NULL,NULL,NULL
2025,1,17,1,30,0,8.83,140.55,8.83,140.55,1.27,10.24,135.73,0.323,2.04,7.5,5.3,132.08,1.31,NULL,NULL,NULL,NULL,NULL
2025,1,17,1,40,0,8.83,137.36,8.83,137.36,1.28,10.24,135.86,0.334,2.22,7.75,5.01,131.23,1.32,NULL,NULL,NULL,NULL,NULL
2025,1,17,1,50,0,8.83,136.23,8.83,136.23,1.26,10.24,128.02,0.331,2.22,7.75,4.61,131.52,1.3,NULL,NULL,NULL,NULL,NULL
2025,1,17,2,0,0,9.14,133.41,9.14,133.41,1.26,10.24,135.5,0.332,2.18,7,4.86,133.43,1.3,NULL,NULL,NULL,NULL,NULL
2025,1,17,2,10,0,9.48,135.84,9.48,135.84,1.22,10.24,138.12,0.315,1.82,7.25,4.97,133.94,1.26,NULL,NULL,NULL,NULL,NULL
2025,1,17,2,20,0,9.48,138.51,9.48,138.51,1.18,10.24,129.93,0.302,2.11,6.75,4.76,135.23,1.22,NULL,NULL,NULL,NULL,NULL
2025,1,17,2,30,0,9.48,140.47,9.48,140.47,1.16,10.24,124.79,0.347,1.66,8,5.03,134.23,1.21,NULL,NULL,NULL,NULL,NULL
2025,1,17,2,40,0,8.26,127.46,8.26,127.46,1.21,10.24,124.33,0.348,1.72,8.75,5.67,131.44,1.26,NULL,NULL,NULL,NULL,NULL
2025,1,17,2,50,0,8.83,126.77,8.83,126.77,1.26,10.24,134.2,0.36,1.84,6.5,5.4,132.88,1.31,NULL,NULL,NULL,NULL,NULL
2025,1,17,3,0,0,8.83,135.16,8.83,135.16,1.27,10.24,133.15,0.352,1.59,6.75,5.2,134.79,1.32,NULL,NULL,NULL,NULL,NULL
2025,1,17,3,10,0,8.53,128.32,8.53,128.32,1.24,10.24,138.76,0.343,1.91,7.25,5.15,135.04,1.28,NULL,NULL,NULL,NULL,NULL
2025,1,17,3,20,0,8.83,147.48,8.83,147.48,1.2,16,166.89,0.36,1.9,7.75,4.92,134.86,1.26,NULL,NULL,NULL,NULL,NULL
2025,1,17,3,30,0,8.83,142.04,8.83,142.04,1.2,10.24,142.11,0.344,1.9,7.75,5.3,132.9,1.25,NULL,NULL,NULL,NULL,NULL
2025,1,17,3,40,0,8.83,134.82,8.83,134.82,1.17,16,181.32,0.364,1.57,6,5.3,134.41,1.22,NULL,NULL,NULL,NULL,NULL
2025,1,17,3,50,0,8.53,136.62,8.53,136.62,1.21,16,170.42,0.364,1.92,8.75,5.46,135.31,1.26,NULL,NULL,NULL,NULL,NULL
2025,1,17,4,0,0,8.53,133.47,8.53,133.47,1.2,16,166.78,0.412,2.05,8,5.06,136.69,1.27,NULL,NULL,NULL,NULL,NULL
2025,1,17,4,10,0,8.53,140.06,8.53,140.06,1.28,15.06,161.27,0.411,2.37,5.5,5.2,136.64,1.34,NULL,NULL,NULL,NULL,NULL
2025,1,17,4,20,0,9.48,143.99,9.48,143.99,1.27,15.06,162.3,0.419,1.85,8,4.85,134.53,1.34,NULL,NULL,NULL,NULL,NULL
2025,1,17,4,30,0,9.48,134.04,9.48,134.04,1.26,10.24,119.88,0.429,1.83,9,5.39,131.01,1.33,NULL,NULL,NULL,NULL,NULL
2025,1,17,4,40,0,8,141.36,8,141.36,1.18,10.24,129.75,0.411,1.86,7.5,5.32,131.45,1.25,NULL,NULL,NULL,NULL,NULL
2025,1,17,4,50,0,8.83,127.03,8.83,127.03,1.2,10.24,135.97,0.423,1.84,5,5.2,130.63,1.27,NULL,NULL,NULL,NULL,NULL
2025,1,17,5,0,0,8.83,124.82,8.83,124.82,1.23,10.24,141.91,0.382,1.87,7,4.88,132.03,1.29,NULL,NULL,NULL,NULL,NULL
2025,1,17,5,10,0,8.83,123.3,8.83,123.3,1.25,15.06,136.52,0.374,1.66,5.75,5.43,129.61,1.3,NULL,NULL,NULL,NULL,NULL
2025,1,17,5,20,0,9.14,133.76,9.14,133.76,1.22,16,157.05,0.386,1.72,6.75,5.01,131.66,1.28,NULL,NULL,NULL,NULL,NULL
2025,1,17,5,30,0,9.14,129.44,9.14,129.44,1.18,16,151.73,0.4,1.58,8.25,5.35,130.04,1.24,NULL,NULL,NULL,NULL,NULL
2025,1,17,5,40,0,8.26,141.48,8.26,141.48,1.19,16,150.78,0.41,1.64,7,5.02,132.06,1.26,NULL,NULL,NULL,NULL,NULL
2025,1,17,5,50,0,8.26,136.98,8.26,136.98,1.22,15.06,140.6,0.407,2.1,6.25,5.18,131.89,1.28,NULL,NULL,NULL,NULL,NULL
2025,1,17,6,0,0,8.26,137.44,8.26,137.44,1.17,15.06,150.57,0.419,1.56,8.25,5.01,130.44,1.25,NULL,NULL,NULL,NULL,NULL
2025,1,17,6,10,0,8.26,134.82,8.26,134.82,1.17,15.06,158.2,0.406,1.86,8.25,5.11,128.23,1.24,NULL,NULL,NULL,NULL,NULL
2025,1,17,6,20,0,7.31,129.43,7.31,129.43,1.13,15.06,149.5,0.354,1.71,6.5,4.65,124.76,1.19,NULL,NULL,NULL,NULL,NULL
2025,1,17,6,30,0,9.14,141.55,9.14,141.55,1.14,15.06,150.84,0.356,1.75,5.5,5.24,130.63,1.2,NULL,NULL,NULL,NULL,NULL
2025,1,17,6,40,0,9.14,148.34,9.14,148.34,1.1,15.06,144.06,0.406,1.53,6.5,5.04,132.09,1.18,NULL,NULL,NULL,NULL,NULL
2025,1,17,6,50,0,9.14,143.33,9.14,143.33,1.11,15.06,159.54,0.437,1.67,7.5,5.48,133.62,1.2,NULL,NULL,NULL,NULL,NULL
2025,1,17,7,0,0,8.83,137.64,8.83,137.64,1.11,15.06,162.36,0.429,1.7,8.5,5.27,132.45,1.19,NULL,NULL,NULL,NULL,NULL
2025,1,17,7,10,0,9.14,134.5,9.14,134.5,1.14,15.06,164.39,0.399,1.57,8.25,5.47,133.48,1.2,NULL,NULL,NULL,NULL,NULL
2025,1,17,7,20,0,9.14,140.1,9.14,140.1,1.15,15.06,149.55,0.377,1.41,6.5,5.56,134.24,1.21,NULL,NULL,NULL,NULL,NULL
2025,1,17,7,30,0,9.48,140.75,9.48,140.75,1.19,15.06,134.3,0.397,2.28,6.25,5.08,132.69,1.25,NULL,NULL,NULL,NULL,NULL
2025,1,17,7,40,0,9.48,138.52,9.48,138.52,1.18,15.06,161.8,0.422,2.28,6.25,5.32,132.19,1.25,NULL,NULL,NULL,NULL,NULL
2025,1,17,7,50,0,8.83,137.43,8.83,137.43,1.21,15.06,166.06,0.42,1.88,8.5,5.07,131.62,1.28,NULL,NULL,NULL,NULL,NULL
2025,1,17,8,0,0,8.83,132.69,8.83,132.69,1.17,15.06,165.78,0.386,1.57,7.75,5.1,129.37,1.23,NULL,NULL,NULL,NULL,NULL
2025,1,17,8,10,0,8.83,132.29,8.83,132.29,1.16,15.06,120.78,0.448,2.04,7.75,5.16,129.86,1.24,NULL,NULL,NULL,NULL,NULL
2025,1,17,8,20,0,9.48,145.36,9.48,145.36,1.15,15.06,99.29,0.439,1.56,6.75,5.26,131.15,1.23,NULL,NULL,NULL,NULL,NULL
2025,1,17,8,30,0,9.48,151.98,9.48,151.98,1.2,15.06,148.98,0.529,1.72,9,5.8,136.21,1.32,NULL,NULL,NULL,NULL,NULL
2025,1,17,8,40,0,9.48,144.5,9.48,144.5,1.21,15.06,160.48,0.517,1.81,8,5.24,135.82,1.31,NULL,NULL,NULL,NULL,NULL
2025,1,17,8,50,0,9.48,140.15,9.48,140.15,1.2,15.06,155.33,0.516,1.56,7.75,5.08,134.61,1.3,NULL,NULL,NULL,NULL,NULL
2025,1,17,9,0,0,15.06,144.4,8.83,135.97,1.12,15.06,144.4,0.481,1.79,7.25,5.29,135.05,1.22,NULL,NULL,NULL,NULL,NULL
2025,1,17,9,10,0,8.53,143.17,8.53,143.17,1.12,15.06,169,0.476,2.46,9.75,5.65,138.66,1.22,NULL,NULL,NULL,NULL,NULL
2025,1,17,10,30,0,7.31,136.05,7.31,136.05,1.33,15.06,144.29,0.471,1.6,7.75,5.77,133.37,1.41,NULL,NULL,NULL,NULL,NULL
2025,1,17,10,40,0,7.53,139.81,7.53,139.81,1.3,15.06,164.04,0.489,2,6.75,5.64,134.89,1.39,NULL,NULL,NULL,NULL,NULL
2025,1,17,10,50,0,7.53,135.04,7.53,135.04,1.26,15.06,173.62,0.493,1.79,4.75,5.37,135.38,1.36,NULL,NULL,NULL,NULL,NULL
2025,1,17,11,0,0,7.31,139.7,7.31,139.7,1.26,15.06,167.09,0.495,1.62,7,5.69,133.37,1.35,NULL,NULL,NULL,NULL,NULL
2025,1,17,11,10,0,8,132.22,8,132.22,1.22,15.06,173.86,0.5,1.99,7,5.35,133.16,1.32,NULL,NULL,NULL,NULL,NULL
2025,1,17,11,20,0,7.11,127.24,7.11,127.24,1.24,14.22,176.69,0.509,2.17,7.5,5.81,132.74,1.34,NULL,NULL,NULL,NULL,NULL
2025,1,17,11,30,0,7.31,129.4,7.31,129.4,1.21,15.06,165.33,0.509,1.89,8.25,5.58,132.35,1.32,NULL,NULL,NULL,NULL,NULL
2025,1,17,11,40,0,8.83,139.31,8.83,139.31,1.21,15.06,163.67,0.53,1.67,6.25,5.58,135.41,1.32,NULL,NULL,NULL,NULL,NULL
2025,1,17,11,50,0,7.53,138.75,7.53,138.75,1.17,15.06,167.42,0.507,1.64,7.75,5.43,134.42,1.28,NULL,NULL,NULL,NULL,NULL
2025,1,17,12,0,0,7.53,136.82,7.53,136.82,1.17,15.06,182.34,0.517,1.62,9,5.66,136.25,1.28,NULL,NULL,NULL,NULL,NULL
2025,1,17,12,10,0,15.06,171.52,7.53,136.87,1.15,15.06,171.52,0.513,2.07,11.75,5.67,134.2,1.26,NULL,NULL,NULL,NULL,NULL
2025,1,17,12,20,0,15.06,154.25,6.92,128.89,1.17,15.06,154.25,0.503,1.61,7.5,5.17,135.64,1.27,NULL,NULL,NULL,NULL,NULL
2025,1,17,12,30,0,15.06,139.11,8.53,139.35,1.15,15.06,139.11,0.516,2.14,9,5.53,134.3,1.26,NULL,NULL,NULL,NULL,NULL
2025,1,17,12,40,0,8.83,139.18,8.83,139.18,1.13,15.06,149.89,0.533,1.81,8,5.69,135.55,1.25,NULL,NULL,NULL,NULL,NULL
2025,1,17,12,50,0,15.06,148.94,8.53,137.62,1.12,15.06,148.94,0.56,1.75,8.25,5.65,131.46,1.26,NULL,NULL,NULL,NULL,NULL
2025,1,17,13,0,0,9.14,131.01,9.14,131.01,1.16,14.22,157.37,0.556,1.71,7,6.05,130.39,1.28,NULL,NULL,NULL,NULL,NULL
2025,1,17,13,10,0,14.22,159.67,9.14,131.12,1.16,14.22,159.67,0.559,1.63,8.25,6.27,128.86,1.29,NULL,NULL,NULL,NULL,NULL
2025,1,17,13,20,0,14.22,166.32,6.74,125.98,1.16,14.22,166.32,0.524,2.02,8,5.59,129.05,1.28,NULL,NULL,NULL,NULL,NULL
2025,1,17,13,30,0,14.22,169.73,8,136.5,1.16,14.22,169.73,0.522,2.04,6.5,5.89,131.69,1.27,NULL,NULL,NULL,NULL,NULL
2025,1,17,13,40,0,7.11,130.48,7.11,130.48,1.21,14.22,167.72,0.498,1.72,8.25,5.7,130.2,1.31,NULL,NULL,NULL,NULL,NULL
2025,1,17,13,50,0,8.26,140.67,8.26,140.67,1.26,14.22,169.42,0.469,1.65,7.75,5.88,133.25,1.35,NULL,NULL,NULL,NULL,NULL
2025,1,17,14,0,0,7.11,129.32,7.11,129.32,1.26,14.22,160.38,0.51,1.92,6.75,5.82,131.97,1.36,NULL,NULL,NULL,NULL,NULL
2025,1,17,14,10,0,7.11,131.5,7.11,131.5,1.23,14.22,163.37,0.555,1.73,7.25,6.09,133.91,1.35,NULL,NULL,NULL,NULL,NULL
2025,1,17,14,20,0,14.22,159.16,6.74,131.57,1.21,14.22,159.16,0.606,1.94,7.25,5.76,130.4,1.35,NULL,NULL,NULL,NULL,NULL
2025,1,17,14,30,0,14.22,174.09,6.74,123.43,1.18,14.22,174.09,0.612,1.77,10.25,5.29,130.84,1.33,NULL,NULL,NULL,NULL,NULL
2025,1,17,14,40,0,14.22,174.86,6.74,119.93,1.17,14.22,174.86,0.577,1.77,10.25,5.11,131.08,1.3,NULL,NULL,NULL,NULL,NULL
2025,1,17,14,50,0,6.92,122.91,6.92,122.91,1.17,14.22,181.95,0.538,2.04,8.5,5.18,130.02,1.29,NULL,NULL,NULL,NULL,NULL
2025,1,17,15,0,0,17.07,156.3,6.1,125.93,1.22,17.07,156.3,0.542,1.82,10.75,5.32,128.99,1.33,NULL,NULL,NULL,NULL,NULL
2025,1,17,15,10,0,6.56,123.16,6.56,123.16,1.26,17.07,144.45,0.543,2.03,8.25,5.72,129.69,1.37,NULL,NULL,NULL,NULL,NULL
2025,1,17,15,20,0,8.53,138.43,8.53,138.43,1.24,14.22,181.05,0.562,1.72,10.75,6.19,132.79,1.36,NULL,NULL,NULL,NULL,NULL
2025,1,17,15,30,0,14.22,179.58,6.74,115.72,1.17,14.22,179.58,0.563,1.79,7,5.35,134.63,1.3,NULL,NULL,NULL,NULL,NULL
2025,1,17,15,40,0,8.83,138.58,8.83,138.58,1.19,14.22,173.35,0.558,1.9,7,5.53,134.78,1.31,NULL,NULL,NULL,NULL,NULL
2025,1,17,15,50,0,8.83,142.92,8.83,142.92,1.24,14.22,185.52,0.495,1.88,5.75,6.09,134.87,1.33,NULL,NULL,NULL,NULL,NULL
2025,1,17,16,0,0,8.83,147.15,8.83,147.15,1.26,14.22,186.45,0.439,1.9,7.5,5.23,132.56,1.34,NULL,NULL,NULL,NULL,NULL
2025,1,17,16,10,0,8.83,145.57,8.83,145.57,1.25,13.47,183.22,0.457,1.84,7.25,5.65,130.12,1.33,NULL,NULL,NULL,NULL,NULL
2025,1,17,16,20,0,7.31,126.09,7.31,126.09,1.2,14.22,192.91,0.469,2,6,4.9,128.47,1.29,NULL,NULL,NULL,NULL,NULL
2025,1,17,16,30,0,6.92,130.93,6.92,130.93,1.22,14.22,180.99,0.485,1.9,7.5,5.11,130.34,1.31,NULL,NULL,NULL,NULL,NULL
2025,1,17,16,40,0,6.92,132.23,6.92,132.23,1.21,14.22,158.48,0.497,2.03,9.25,5.13,130.44,1.31,NULL,NULL,NULL,NULL,NULL
2025,1,17,16,50,0,6.92,129.14,6.92,129.14,1.2,14.22,148.59,0.482,1.54,9.5,5.21,130.37,1.29,NULL,NULL,NULL,NULL,NULL
2025,1,17,17,0,0,8.26,135.34,8.26,135.34,1.14,13.47,157.04,0.495,1.68,7,5.17,131.54,1.24,NULL,NULL,NULL,NULL,NULL
2025,1,17,17,10,0,8.53,149.12,8.53,149.12,1.2,14.22,178.99,0.514,1.65,8.5,5.21,130.85,1.3,NULL,NULL,NULL,NULL,NULL
2025,1,17,17,20,0,6.74,123.6,6.74,123.6,1.23,14.22,186.85,0.505,2.07,7,4.93,130.94,1.33,NULL,NULL,NULL,NULL,NULL
2025,1,17,17,30,0,8.83,149.06,8.83,149.06,1.24,14.22,179.89,0.546,1.77,8,5.21,132.32,1.36,NULL,NULL,NULL,NULL,NULL
2025,1,17,17,40,0,8.83,149.69,8.83,149.69,1.21,14.22,176.33,0.534,2.05,8.25,4.97,134.14,1.32,NULL,NULL,NULL,NULL,NULL
2025,1,17,17,50,0,14.22,168.12,8.83,135.93,1.15,14.22,168.12,0.576,1.96,7,5.57,134.01,1.28,NULL,NULL,NULL,NULL,NULL
2025,1,17,18,0,0,14.22,172.43,8.83,139.72,1.13,14.22,172.43,0.605,1.79,6.25,5.14,133.15,1.29,NULL,NULL,NULL,NULL,NULL
2025,1,17,18,10,0,14.22,172.33,8.53,135.22,1.17,14.22,172.33,0.636,1.8,6.25,5.41,133.46,1.33,NULL,NULL,NULL,NULL,NULL
2025,1,17,18,20,0,14.22,179.6,7.76,127.18,1.2,14.22,179.6,0.603,1.95,8,5.39,132.37,1.34,NULL,NULL,NULL,NULL,NULL
2025,1,17,18,30,0,7.76,129.9,7.76,129.9,1.24,13.47,182.14,0.581,1.72,6,5.14,133.55,1.37,NULL,NULL,NULL,NULL,NULL
2025,1,17,18,40,0,13.47,172.61,7.11,130.01,1.18,13.47,172.61,0.587,1.75,8.75,5.18,130.64,1.32,NULL,NULL,NULL,NULL,NULL
2025,1,17,18,50,0,13.47,174.72,8.26,138.44,1.19,13.47,174.72,0.548,2.25,8.25,5.28,132.44,1.31,NULL,NULL,NULL,NULL,NULL
2025,1,17,19,0,0,8.26,134.77,8.26,134.77,1.19,13.47,156.95,0.57,1.87,7.25,5.43,131.39,1.32,NULL,NULL,NULL,NULL,NULL
2025,1,17,19,20,0,7.11,134.3,7.11,134.3,1.26,13.47,153.19,0.583,2.21,8.75,5.39,132.36,1.39,NULL,NULL,NULL,NULL,NULL
2025,1,17,19,30,0,14.22,174.43,8.26,132.92,1.23,14.22,174.43,0.621,1.72,12.5,5.4,136.47,1.38,NULL,NULL,NULL,NULL,NULL
2025,1,17,19,40,0,14.22,168.74,8.26,137.91,1.2,14.22,168.74,0.672,1.87,10.5,5.36,137.17,1.38,NULL,NULL,NULL,NULL,NULL
2025,1,17,19,50,0,13.47,165.71,7.31,130.93,1.18,13.47,165.71,0.689,1.92,5.5,5.67,137.89,1.37,NULL,NULL,NULL,NULL,NULL
2025,1,17,20,0,0,14.22,160.39,7.76,133.22,1.2,14.22,160.39,0.695,1.95,13,5.71,136.12,1.39,NULL,NULL,NULL,NULL,NULL
2025,1,17,20,10,0,14.22,164.52,7.31,122.55,1.26,14.22,164.52,0.614,1.76,6.25,5.31,132.86,1.4,NULL,NULL,NULL,NULL,NULL
2025,1,17,20,20,0,13.47,172.13,7.53,127.79,1.21,13.47,172.13,0.616,1.9,13.75,5.57,133.45,1.36,NULL,NULL,NULL,NULL,NULL
2025,1,17,20,50,0,13.47,160.22,8.83,139.59,1.13,13.47,160.22,0.682,1.61,9,5.29,134.45,1.32,NULL,NULL,NULL,NULL,NULL
